age,gender,platform,location,demographics,profession,income,indebt,owns property,total time spent,number of sessions,video category,video length,importance score,time spent on video,number of videos watched,scroll rate,frequency,productivityloss,satisfaction,watch reason,devicetype,os,watch time,self control,currentactivity,connectiontype,age_group
20,Female,YouTube,Australia,Sub_Urban,Marketer Manager,18547,True,False,420.0,14.0,Sports,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Night,25.119700715064823,4.816356029740797,Habit,Smartphone,Android,23.0,7.011073020732527,Commuting,Mobile Data,18-23
18,non-binary,YouTube,United Kingdom,Urban,Software Engineer,11563,False,False,300.0,14.0,Travel,182.95511411437167,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Afternoon,25.119700715064823,4.816356029740797,Boredom,Smartphone,Android,19.0,7.011073020732527,At school,Wi-Fi,18-23
50,Male,Facebook,Australia,Sub_Urban,Student,11040,True,True,480.0,17.0,Sports,299.8087860992867,5.06809149300772,168.29518756316386,25.773938795656463,52.70482860695771,Morning,25.20095659738548,4.816356029740797,Entertainment,Smartphone,iOS,7.0,7.011073020732527,At work,Wi-Fi,48-53
57,Female,Facebook,United Kingdom,Urban,Marketer Manager,12686,True,True,480.0,17.0,Travel,299.8087860992866,5.06809149300772,168.29518756316386,25.773938795656463,52.70482860695771,Night,25.20095659738548,4.816356029740797,Entertainment,Smartphone,iOS,23.0,7.011073020732527,At home,Mobile Data,54-59
27,non-binary,Instagram,United States,Rural,Software Engineer,12553,True,True,540.0,10.25,Travel,16.0,5.06809149300772,16.4,25.773938795656463,52.70482860695771,Afternoon,3.8,4.816356029740797,Boredom,Smartphone,Android,19.0,7.011073020732527,At work,Mobile Data,24-29
60,non-binary,YouTube,Australia,Urban,Student,11779,False,False,420.0,14.0,Travel,182.95511411437167,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Evening,25.119700715064823,4.816356029740797,Procrastination,Smartphone,Windows,15.0,7.011073020732527,At home,Mobile Data,60-65
61,Male,Facebook,United States,Rural,Student,10075,False,True,60.0,17.0,Travel,299.8087860992867,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Afternoon,25.20095659738548,4.816356029740797,Habit,Smartphone,Android,19.0,7.011073020732527,At school,Mobile Data,60-65
46,Female,Facebook,United Kingdom,Rural,Student,14326,True,False,180.0,17.0,Travel,299.8087860992866,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Morning,25.20095659738548,4.816356029740797,Entertainment,Smartphone,Android,7.0,7.011073020732527,At work,Mobile Data,42-47
30,non-binary,Facebook,United Kingdom,Sub_Urban,Marketer Manager,15835,False,True,480.0,17.0,Sports,299.8087860992867,5.06809149300772,168.29518756316386,25.773938795656463,52.70482860695771,Morning,25.20095659738548,4.816356029740797,Boredom,Tablet,Windows,7.0,7.011073020732527,At home,Mobile Data,30-35
29,Male,Facebook,United Kingdom,Urban,Marketer Manager,15057,False,True,180.0,17.0,Travel,299.8087860992867,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Afternoon,25.20095659738548,4.816356029740797,Boredom,Tablet,Windows,19.0,7.011073020732527,At work,Wi-Fi,24-29
48,non-binary,Facebook,United States,Sub_Urban,Marketer Manager,12349,False,True,480.0,17.0,Sports,299.8087860992867,5.06809149300772,168.29518756316386,25.773938795656463,52.70482860695771,Night,25.20095659738548,4.816356029740797,Entertainment,Smartphone,Android,23.0,7.011073020732527,At school,Mobile Data,48-53
63,Female,Facebook,United Kingdom,Urban,Student,12773,True,True,60.0,17.0,Travel,299.8087860992866,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Evening,25.20095659738548,4.816356029740797,Entertainment,Smartphone,Android,15.0,7.011073020732527,At school,Wi-Fi,60-65
19,non-binary,Instagram,United States,Rural,Marketer Manager,12262,False,False,300.0,12.0,Lifestlye,19.5,5.06809149300772,14.75,25.773938795656463,52.70482860695771,Afternoon,6.75,4.816356029740797,Habit,Computer,Windows,19.0,7.011073020732527,At school,Mobile Data,18-23
52,non-binary,YouTube,Australia,Rural,Software Engineer,13229,False,False,240.0,14.0,Travel,182.95511411437167,5.06809149300772,101.581668985182,25.773938795656463,52.70482860695771,Evening,20.47669285774217,4.816356029740797,Entertainment,Smartphone,Android,15.0,7.011073020732527,At school,Mobile Data,48-53
40,non-binary,YouTube,United Kingdom,Urban,Marketer Manager,10392,True,False,300.0,14.0,Lifestlye,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Afternoon,25.119700715064823,4.816356029740797,Habit,Smartphone,iOS,19.0,7.011073020732527,At home,Mobile Data,36-41
34,non-binary,Facebook,United Kingdom,Urban,Marketer Manager,11108,False,False,480.0,17.0,Travel,299.8087860992867,5.06809149300772,168.29518756316386,25.773938795656463,52.70482860695771,Morning,25.20095659738548,4.816356029740797,Boredom,Smartphone,iOS,7.0,7.011073020732527,At home,Mobile Data,30-35
43,Male,YouTube,United Kingdom,Sub_Urban,Student,14362,True,True,240.0,14.0,Travel,182.95511411437172,5.06809149300772,101.581668985182,25.773938795656463,52.70482860695771,Afternoon,20.47669285774217,4.816356029740797,Procrastination,Smartphone,iOS,19.0,7.011073020732527,At work,Mobile Data,42-47
25,Male,YouTube,Australia,Urban,Marketer Manager,15188,False,False,240.0,14.0,Travel,182.95511411437172,5.06809149300772,101.581668985182,25.773938795656463,52.70482860695771,Evening,20.47669285774217,4.816356029740797,Habit,Smartphone,iOS,15.0,7.011073020732527,At work,Wi-Fi,24-29
46,Female,YouTube,United Kingdom,Urban,Software Engineer,18802,False,False,180.0,14.0,Lifestlye,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Night,25.119700715064823,4.816356029740797,Habit,Computer,Android,23.0,7.011073020732527,At school,Mobile Data,42-47
43,Male,Facebook,United States,Urban,Student,15057,False,False,420.0,17.0,Lifestlye,299.80878609928664,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Night,25.20095659738548,4.816356029740797,Boredom,Smartphone,MacOS,23.0,7.011073020732527,At work,Wi-Fi,42-47
27,Male,Facebook,United States,Sub_Urban,Software Engineer,13998,False,True,180.0,17.0,Travel,299.8087860992867,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Night,25.20095659738548,4.816356029740797,Procrastination,Tablet,Android,23.0,7.011073020732527,At school,Wi-Fi,24-29
43,Female,YouTube,United Kingdom,Urban,Student,18864,False,False,180.0,14.0,Sports,182.95511411437172,5.06809149300772,121.39836119669975,25.773938795656463,52.70482860695771,Evening,24.01371567931158,4.816356029740797,Procrastination,Smartphone,Android,15.0,7.011073020732527,At home,Mobile Data,42-47
51,Male,YouTube,United Kingdom,Rural,Student,16566,False,False,300.0,14.0,Travel,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Night,25.119700715064823,4.816356029740797,Entertainment,Smartphone,Windows,23.0,7.011073020732527,At work,Mobile Data,48-53
58,Male,Facebook,Australia,Sub_Urban,Marketer Manager,13677,True,True,300.0,17.0,Lifestlye,299.80878609928664,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Night,25.20095659738548,4.816356029740797,Entertainment,Smartphone,Android,23.0,7.011073020732527,At home,Mobile Data,54-59
24,Female,Instagram,Australia,Sub_Urban,Software Engineer,15796,False,True,360.0,3.6666666666666665,Travel,20.666666666666668,5.06809149300772,19.416666666666668,25.773938795656463,52.70482860695771,Night,4.0,4.816356029740797,Habit,Computer,Android,23.0,7.011073020732527,At home,Wi-Fi,24-29
21,Female,YouTube,Australia,Rural,Student,16363,False,False,480.0,14.0,Lifestlye,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Night,25.119700715064823,4.816356029740797,Entertainment,Tablet,Android,23.0,7.011073020732527,At school,Mobile Data,18-23
62,Female,Instagram,United Kingdom,Rural,Marketer Manager,18123,False,False,360.0,14.2,Lifestlye,17.0,5.06809149300772,12.357142857142858,25.773938795656463,52.70482860695771,Evening,5.428571428571429,4.816356029740797,Procrastination,Smartphone,Android,15.0,7.011073020732527,At school,Mobile Data,60-65
28,non-binary,YouTube,Australia,Rural,Student,18222,True,True,60.0,14.0,Lifestlye,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Night,25.119700715064823,4.816356029740797,Boredom,Smartphone,Android,23.0,7.011073020732527,At home,Mobile Data,24-29
46,non-binary,Instagram,Australia,Urban,Student,17690,True,False,480.0,9.0,Travel,16.75,5.06809149300772,19.2,25.773938795656463,52.70482860695771,Evening,5.4,4.816356029740797,Boredom,Tablet,Android,15.0,7.011073020732527,At work,Mobile Data,42-47
53,Female,Instagram,United States,Rural,Student,11400,True,True,480.0,11.333333333333334,Lifestlye,17.88888888888889,5.06809149300772,12.666666666666666,25.773938795656463,52.70482860695771,Evening,5.555555555555555,4.816356029740797,Boredom,Tablet,MacOS,15.0,7.011073020732527,At school,Mobile Data,48-53
42,Female,Instagram,Australia,Urban,Student,14071,False,False,540.0,9.2,Lifestlye,17.8,5.06809149300772,11.666666666666666,25.773938795656463,52.70482860695771,Evening,5.333333333333333,4.816356029740797,Habit,Computer,Android,15.0,7.011073020732527,Commuting,Wi-Fi,42-47
38,Female,Facebook,United States,Sub_Urban,Student,18808,False,False,540.0,17.0,Travel,299.8087860992866,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Night,25.20095659738548,4.816356029740797,Habit,Computer,Android,23.0,7.011073020732527,At work,Mobile Data,36-41
53,non-binary,Instagram,United States,Sub_Urban,Student,12786,True,False,120.0,11.333333333333334,Lifestlye,17.88888888888889,5.06809149300772,12.666666666666666,25.773938795656463,52.70482860695771,Night,5.555555555555555,4.816356029740797,Boredom,Tablet,iOS,23.0,7.011073020732527,At school,Wi-Fi,48-53
27,non-binary,Instagram,Australia,Rural,Marketer Manager,17169,True,False,120.0,10.25,Travel,16.0,5.06809149300772,16.4,25.773938795656463,52.70482860695771,Night,3.8,4.816356029740797,Habit,Smartphone,iOS,23.0,7.011073020732527,At home,Mobile Data,24-29
54,Male,Instagram,United States,Urban,Student,10870,True,False,180.0,12.625,Lifestlye,14.5,5.06809149300772,16.0,25.773938795656463,52.70482860695771,Afternoon,8.0,4.816356029740797,Habit,Smartphone,Windows,19.0,7.011073020732527,Commuting,Mobile Data,54-59
26,Male,YouTube,United Kingdom,Rural,Software Engineer,14196,False,True,60.0,14.0,Sports,182.95511411437172,5.06809149300772,118.35930041782684,25.773938795656463,52.70482860695771,Afternoon,23.39686494970305,4.816356029740797,Habit,Tablet,Windows,19.0,7.011073020732527,At home,Mobile Data,24-29
41,Female,Instagram,United Kingdom,Rural,Marketer Manager,19604,True,True,240.0,11.7,Sports,14.8,5.06809149300772,4.0,25.773938795656463,52.70482860695771,Evening,3.0,4.816356029740797,Habit,Tablet,MacOS,15.0,7.011073020732527,At school,Mobile Data,36-41
52,non-binary,YouTube,Australia,Urban,Software Engineer,12739,False,False,240.0,14.0,Lifestlye,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Evening,25.119700715064823,4.816356029740797,Boredom,Tablet,Android,15.0,7.011073020732527,At school,Mobile Data,48-53
52,non-binary,Instagram,United Kingdom,Rural,Student,10940,False,False,540.0,8.272727272727273,Sports,12.090909090909092,5.06809149300772,15.647058823529411,25.773938795656463,52.70482860695771,Evening,5.764705882352941,4.816356029740797,Boredom,Smartphone,Android,15.0,7.011073020732527,At school,Mobile Data,48-53
53,non-binary,Instagram,United States,Sub_Urban,Software Engineer,10340,False,False,540.0,11.333333333333334,Travel,17.88888888888889,5.06809149300772,12.666666666666666,25.773938795656463,52.70482860695771,Night,5.555555555555555,4.816356029740797,Habit,Smartphone,Windows,23.0,7.011073020732527,At home,Wi-Fi,48-53
35,Female,Facebook,United Kingdom,Rural,Student,17422,True,True,540.0,17.0,Sports,299.8087860992866,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Night,25.20095659738548,4.816356029740797,Procrastination,Tablet,Android,23.0,7.011073020732527,At school,Wi-Fi,30-35
56,Male,YouTube,Australia,Urban,Student,14133,False,True,420.0,14.0,Lifestlye,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Afternoon,25.119700715064823,4.816356029740797,Boredom,Tablet,iOS,19.0,7.011073020732527,At home,Wi-Fi,54-59
49,Female,Instagram,Australia,Urban,Marketer Manager,10659,True,True,120.0,9.444444444444445,Lifestlye,16.77777777777778,5.06809149300772,13.6,25.773938795656463,52.70482860695771,Night,5.9,4.816356029740797,Entertainment,Computer,iOS,23.0,7.011073020732527,At home,Mobile Data,48-53
41,Male,YouTube,United States,Sub_Urban,Marketer Manager,19752,True,True,300.0,14.0,Travel,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Evening,25.119700715064823,4.816356029740797,Procrastination,Tablet,iOS,15.0,7.011073020732527,At home,Wi-Fi,36-41
40,Male,YouTube,Australia,Urban,Student,13457,True,True,240.0,14.0,Lifestlye,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Afternoon,25.119700715064823,4.816356029740797,Boredom,Tablet,Android,19.0,7.011073020732527,At home,Mobile Data,36-41
49,Female,Facebook,United Kingdom,Urban,Marketer Manager,19848,True,True,480.0,17.0,Travel,299.8087860992866,5.06809149300772,168.29518756316386,25.773938795656463,52.70482860695771,Evening,25.20095659738548,4.816356029740797,Habit,Tablet,MacOS,15.0,7.011073020732527,At work,Mobile Data,48-53
54,Male,Facebook,Australia,Sub_Urban,Software Engineer,12975,False,True,120.0,17.0,Sports,299.8087860992867,5.06809149300772,168.29518756316386,25.773938795656463,52.70482860695771,Evening,25.20095659738548,4.816356029740797,Entertainment,Smartphone,iOS,15.0,7.011073020732527,At work,Mobile Data,54-59
29,Male,Facebook,United States,Rural,Marketer Manager,19241,False,True,360.0,17.0,Sports,299.8087860992867,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Evening,25.20095659738548,4.816356029740797,Habit,Smartphone,Android,15.0,7.011073020732527,Commuting,Mobile Data,24-29
30,non-binary,Facebook,Australia,Sub_Urban,Marketer Manager,10453,False,False,300.0,17.0,Travel,299.8087860992867,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Evening,25.20095659738548,4.816356029740797,Boredom,Smartphone,Android,15.0,7.011073020732527,At school,Mobile Data,30-35
40,Male,Facebook,United Kingdom,Rural,Software Engineer,19896,False,True,120.0,17.0,Travel,299.8087860992867,5.06809149300772,168.29518756316386,25.773938795656463,52.70482860695771,Morning,25.20095659738548,4.816356029740797,Habit,Computer,Android,7.0,7.011073020732527,At work,Mobile Data,36-41
42,Female,Facebook,United States,Sub_Urban,Marketer Manager,18184,True,True,60.0,17.0,Lifestlye,299.80878609928664,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Night,25.20095659738548,4.816356029740797,Habit,Smartphone,Android,23.0,7.011073020732527,At work,Wi-Fi,42-47
52,Female,Facebook,United Kingdom,Rural,Student,15442,True,True,480.0,17.0,Sports,299.8087860992866,5.06809149300772,168.29518756316386,25.773938795656463,52.70482860695771,Night,25.20095659738548,4.816356029740797,Habit,Smartphone,Android,23.0,7.011073020732527,At home,Wi-Fi,48-53
58,Male,Facebook,United States,Sub_Urban,Software Engineer,10818,True,True,120.0,17.0,Travel,299.8087860992867,5.06809149300772,168.29518756316386,25.773938795656463,52.70482860695771,Afternoon,25.20095659738548,4.816356029740797,Entertainment,Tablet,Android,19.0,7.011073020732527,Commuting,Mobile Data,54-59
47,non-binary,Instagram,Australia,Rural,Student,14868,True,False,420.0,11.555555555555555,Sports,15.444444444444445,5.06809149300772,15.15,25.773938795656463,52.70482860695771,Evening,5.1,4.816356029740797,Procrastination,Smartphone,Android,15.0,7.011073020732527,At work,Mobile Data,42-47
34,non-binary,YouTube,United States,Sub_Urban,Software Engineer,10012,False,True,540.0,14.0,Travel,182.95511411437167,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Evening,25.119700715064823,4.816356029740797,Procrastination,Smartphone,MacOS,15.0,7.011073020732527,At home,Mobile Data,30-35
37,Male,Facebook,United States,Rural,Student,17727,True,False,540.0,17.0,Sports,299.8087860992867,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Night,25.20095659738548,4.816356029740797,Habit,Smartphone,Android,23.0,7.011073020732527,At school,Mobile Data,36-41
42,Male,Facebook,Australia,Sub_Urban,Student,10920,False,False,480.0,17.0,Lifestlye,299.80878609928664,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Evening,25.20095659738548,4.816356029740797,Habit,Smartphone,Android,15.0,7.011073020732527,At home,Wi-Fi,42-47
39,Female,YouTube,United Kingdom,Urban,Marketer Manager,14920,True,False,540.0,14.0,Sports,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Evening,25.119700715064823,4.816356029740797,Boredom,Smartphone,Android,15.0,7.011073020732527,At school,Mobile Data,36-41
30,Male,Instagram,Australia,Rural,Student,12418,True,True,120.0,10.5,Sports,17.5,5.06809149300772,15.65,25.773938795656463,52.70482860695771,Evening,4.7,4.816356029740797,Boredom,Smartphone,Android,15.0,7.011073020732527,At work,Mobile Data,30-35
36,non-binary,YouTube,United States,Sub_Urban,Marketer Manager,19506,True,True,360.0,14.0,Sports,182.95511411437167,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Night,25.119700715064823,4.816356029740797,Procrastination,Smartphone,Android,23.0,7.011073020732527,At work,Wi-Fi,36-41
53,Male,YouTube,Australia,Rural,Software Engineer,16475,True,True,240.0,14.0,Sports,182.95511411437172,5.06809149300772,101.581668985182,25.773938795656463,52.70482860695771,Night,20.47669285774217,4.816356029740797,Habit,Smartphone,Windows,23.0,7.011073020732527,At home,Mobile Data,48-53
29,Female,Facebook,United States,Rural,Student,12017,False,False,240.0,17.0,Sports,299.8087860992866,5.06809149300772,143.71131255344636,25.773938795656463,52.70482860695771,Night,22.40080942855694,4.816356029740797,Habit,Tablet,Android,23.0,7.011073020732527,At home,Mobile Data,24-29
58,Female,YouTube,Australia,Sub_Urban,Student,17957,False,False,300.0,14.0,Lifestlye,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Evening,25.119700715064823,4.816356029740797,Procrastination,Smartphone,MacOS,15.0,7.011073020732527,At home,Wi-Fi,54-59
36,Female,YouTube,Australia,Rural,Software Engineer,19420,False,False,180.0,14.0,Travel,182.95511411437172,5.06809149300772,121.39836119669975,25.773938795656463,52.70482860695771,Night,24.01371567931158,4.816356029740797,Boredom,Smartphone,Android,23.0,7.011073020732527,At home,Wi-Fi,36-41
29,Female,Facebook,United Kingdom,Sub_Urban,Software Engineer,14792,False,False,60.0,17.0,Sports,299.8087860992866,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Afternoon,25.20095659738548,4.816356029740797,Boredom,Smartphone,MacOS,19.0,7.011073020732527,At school,Mobile Data,24-29
26,Female,Facebook,United States,Urban,Student,16830,True,True,480.0,17.0,Lifestlye,299.80878609928664,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Night,25.20095659738548,4.816356029740797,Entertainment,Tablet,Android,23.0,7.011073020732527,At work,Mobile Data,24-29
24,Male,Facebook,United Kingdom,Rural,Software Engineer,12434,True,True,300.0,17.0,Sports,299.8087860992867,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Afternoon,25.20095659738548,4.816356029740797,Habit,Smartphone,Windows,19.0,7.011073020732527,At school,Wi-Fi,24-29
45,Male,Facebook,United States,Urban,Marketer Manager,12868,False,True,180.0,17.0,Sports,299.8087860992867,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Evening,25.20095659738548,4.816356029740797,Habit,Smartphone,Android,15.0,7.011073020732527,At school,Mobile Data,42-47
31,Male,YouTube,Australia,Rural,Software Engineer,11438,False,False,420.0,14.0,Travel,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Evening,25.119700715064823,4.816356029740797,Habit,Smartphone,MacOS,15.0,7.011073020732527,At work,Mobile Data,30-35
48,Male,YouTube,United States,Rural,Software Engineer,13543,True,False,420.0,14.0,Sports,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Evening,25.119700715064823,4.816356029740797,Entertainment,Smartphone,Windows,15.0,7.011073020732527,At work,Mobile Data,48-53
36,Female,Instagram,United Kingdom,Rural,Student,11781,True,True,60.0,12.22222222222222,Lifestlye,14.444444444444445,5.06809149300772,13.5,25.773938795656463,52.70482860695771,Evening,4.0,4.816356029740797,Boredom,Smartphone,Android,15.0,7.011073020732527,At home,Mobile Data,36-41
64,non-binary,Instagram,United Kingdom,Sub_Urban,Marketer Manager,16343,False,True,540.0,10.2,Lifestlye,16.2,5.06809149300772,10.88888888888889,25.773938795656463,52.70482860695771,Night,4.777777777777778,4.816356029740797,Procrastination,Smartphone,Android,23.0,7.011073020732527,At school,Wi-Fi,60-65
33,Male,YouTube,United Kingdom,Urban,Software Engineer,12263,False,False,120.0,14.0,Travel,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Morning,25.119700715064823,4.816356029740797,Boredom,Smartphone,Windows,7.0,7.011073020732527,At school,Mobile Data,30-35
22,non-binary,Instagram,United States,Rural,Marketer Manager,10211,False,True,300.0,12.2,Sports,14.0,5.06809149300772,14.666666666666666,25.773938795656463,52.70482860695771,Night,6.333333333333333,4.816356029740797,Habit,Tablet,MacOS,23.0,7.011073020732527,At school,Wi-Fi,18-23
52,Male,YouTube,United Kingdom,Sub_Urban,Marketer Manager,18699,True,True,300.0,14.0,Lifestlye,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Evening,25.119700715064823,4.816356029740797,Habit,Tablet,Windows,15.0,7.011073020732527,At home,Mobile Data,48-53
29,Male,Instagram,United Kingdom,Rural,Marketer Manager,16159,False,False,480.0,8.25,Sports,21.25,5.06809149300772,10.571428571428571,25.773938795656463,52.70482860695771,Morning,5.285714285714286,4.816356029740797,Entertainment,Smartphone,Android,7.0,7.011073020732527,At work,Mobile Data,24-29
42,non-binary,Facebook,United Kingdom,Sub_Urban,Student,17027,False,False,480.0,17.0,Sports,299.8087860992867,5.06809149300772,168.29518756316386,25.773938795656463,52.70482860695771,Night,25.20095659738548,4.816356029740797,Habit,Smartphone,iOS,23.0,7.011073020732527,At work,Mobile Data,42-47
38,Female,Instagram,Australia,Rural,Software Engineer,10331,False,False,420.0,12.142857142857142,Sports,14.571428571428571,5.06809149300772,12.27777777777778,25.773938795656463,52.70482860695771,Evening,4.777777777777778,4.816356029740797,Entertainment,Tablet,MacOS,15.0,7.011073020732527,At work,Wi-Fi,36-41
53,Male,Facebook,Australia,Urban,Student,16860,False,True,420.0,17.0,Travel,299.8087860992867,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Evening,25.20095659738548,4.816356029740797,Habit,Smartphone,Android,15.0,7.011073020732527,At work,Wi-Fi,48-53
40,Male,Facebook,United States,Urban,Software Engineer,18044,False,False,360.0,17.0,Sports,299.8087860992867,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Night,25.20095659738548,4.816356029740797,Boredom,Tablet,iOS,23.0,7.011073020732527,At home,Mobile Data,36-41
33,Male,Facebook,United States,Rural,Software Engineer,18169,True,True,360.0,17.0,Lifestlye,299.80878609928664,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Night,25.20095659738548,4.816356029740797,Boredom,Tablet,Android,23.0,7.011073020732527,At home,Wi-Fi,30-35
56,non-binary,Facebook,United Kingdom,Sub_Urban,Student,18742,False,True,540.0,17.0,Sports,299.8087860992867,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Evening,25.20095659738548,4.816356029740797,Habit,Smartphone,Android,15.0,7.011073020732527,At home,Mobile Data,54-59
62,Female,Instagram,Australia,Rural,Marketer Manager,15720,True,False,360.0,14.2,Lifestlye,17.0,5.06809149300772,12.357142857142858,25.773938795656463,52.70482860695771,Night,5.428571428571429,4.816356029740797,Entertainment,Tablet,Windows,23.0,7.011073020732527,At work,Mobile Data,60-65
59,non-binary,YouTube,United Kingdom,Sub_Urban,Marketer Manager,19133,False,True,120.0,14.0,Sports,182.95511411437167,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Afternoon,25.119700715064823,4.816356029740797,Boredom,Tablet,Android,19.0,7.011073020732527,At home,Mobile Data,54-59
56,non-binary,Facebook,United Kingdom,Rural,Software Engineer,10727,False,False,120.0,17.0,Lifestlye,299.80878609928664,5.06809149300772,168.2951875631639,25.773938795656463,52.70482860695771,Evening,25.20095659738548,4.816356029740797,Entertainment,Tablet,iOS,15.0,7.011073020732527,At work,Mobile Data,54-59
31,Female,Instagram,Australia,Sub_Urban,Student,14975,False,False,300.0,7.0,Lifestlye,12.833333333333334,5.06809149300772,12.11111111111111,25.773938795656463,52.70482860695771,Afternoon,4.888888888888889,4.816356029740797,Entertainment,Smartphone,Android,19.0,7.011073020732527,At home,Mobile Data,30-35
48,non-binary,Facebook,Australia,Urban,Marketer Manager,13243,True,True,240.0,17.0,Sports,299.8087860992867,5.06809149300772,143.71131255344636,25.773938795656463,52.70482860695771,Night,22.40080942855694,4.816356029740797,Habit,Tablet,Android,23.0,7.011073020732527,At school,Wi-Fi,48-53
22,Female,Instagram,Australia,Rural,Marketer Manager,10648,True,True,120.0,12.2,Sports,14.0,5.06809149300772,14.666666666666666,25.773938795656463,52.70482860695771,Night,6.333333333333333,4.816356029740797,Boredom,Tablet,Android,23.0,7.011073020732527,At work,Wi-Fi,18-23
52,Male,Instagram,United States,Urban,Software Engineer,15095,True,False,180.0,8.272727272727273,Lifestlye,12.090909090909092,5.06809149300772,16.0,25.773938795656463,52.70482860695771,Afternoon,8.0,4.816356029740797,Boredom,Tablet,Windows,19.0,7.011073020732527,At work,Wi-Fi,48-53
40,Female,Instagram,United States,Urban,Software Engineer,16614,False,False,420.0,10.333333333333334,Travel,10.0,5.06809149300772,11.708333333333334,25.773938795656463,52.70482860695771,Night,4.5,4.816356029740797,Entertainment,Computer,iOS,22.0,7.011073020732527,At school,Wi-Fi,36-41
46,Male,YouTube,United Kingdom,Rural,Student,17135,False,False,480.0,14.0,Sports,182.95511411437172,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Morning,25.119700715064823,4.816356029740797,Entertainment,Tablet,Android,9.0,7.011073020732527,At home,Mobile Data,42-47
60,non-binary,Instagram,United States,Rural,Software Engineer,11009,True,False,360.0,12.0,Travel,19.0,5.06809149300772,9.625,25.773938795656463,52.70482860695771,Morning,3.25,4.816356029740797,Boredom,Computer,iOS,9.0,7.011073020732527,At home,Mobile Data,60-65
28,non-binary,Instagram,Australia,Sub_Urban,Marketer Manager,11550,True,False,300.0,6.0,Sports,17.166666666666668,5.06809149300772,12.555555555555555,25.773938795656463,52.70482860695771,Night,5.222222222222222,4.816356029740797,Habit,Smartphone,Android,22.0,7.011073020732527,At home,Mobile Data,24-29
35,Male,YouTube,Australia,Sub_Urban,Marketer Manager,18995,False,False,60.0,14.0,Sports,182.95511411437172,5.06809149300772,118.35930041782684,25.773938795656463,52.70482860695771,Evening,23.39686494970305,4.816356029740797,Procrastination,Tablet,Android,16.0,7.011073020732527,At school,Mobile Data,30-35
64,non-binary,YouTube,United States,Urban,Marketer Manager,17492,True,True,480.0,14.0,Sports,182.95511411437167,5.06809149300772,127.1561696807366,25.773938795656463,52.70482860695771,Night,25.119700715064823,4.816356029740797,Entertainment,Smartphone,Android,22.0,7.011073020732527,At work,Mobile Data,60-65
